Year,Month,State,MWh
2018,8,FL,210296
2018,8,GA,203058
2018,8,HI,17608
2018,8,IA,1203
2018,8,ID,56890
2018,8,IL,7236
2018,8,IN,32467
2018,8,KS,814
2018,8,KY,4069
2018,8,LA,151
2018,8,MA,109897
2018,8,MD,45026
2018,8,ME,1133
2018,8,MI,14948
2018,8,MN,112005
2018,8,MO,9521
2018,8,MS,32353
2018,8,MT,3504
2018,8,NC,657949
2018,8,NE,2850
2018,8,NJ,109744
2018,8,NM,138906
2018,8,NV,491651
2018,8,NY,36983
2018,8,OH,13172
2018,8,OK,6241
2018,8,OR,66564
2018,8,PA,6744
2018,8,RI,2581
2018,8,SC,53218
2018,8,SD,176
2018,8,TN,18324
2018,8,TX,352475
2018,8,US-Total,6695408
2018,8,UT,229152
2018,8,VA,78095
2018,8,VT,10033
2018,8,WA,46
2018,8,WI,4495
2018,9,AL,32558
2018,9,AR,16117
2018,9,AZ,512433
2018,9,CA,2688737
2018,9,CO,104772
2018,9,CT,5615
2018,9,DE,4122
2018,9,FL,203211
2018,9,GA,188174
2018,9,HI,16450
2018,9,IA,990
2018,9,ID,55285
2018,9,IL,6109
2018,9,IN,27152
2018,9,KS,669
2018,9,KY,3211
2018,9,LA,115
2018,9,MA,69248
2018,9,MD,34018
2018,9,ME,788
2018,9,MI,12365
2018,9,MN,93152
2018,9,MO,9111
2018,9,MS,26911
2018,9,MT,3368
2018,9,NC,439847
2018,9,NE,2306
2018,9,NJ,74141
2018,9,NM,132559
2018,9,NV,472023
2018,9,NY,24812
2018,9,OH,11539
2018,9,OK,4674
2018,9,OR,64085
2018,9,PA,4715
2018,9,RI,1794
2018,9,SC,38080
2018,9,SD,145
2018,9,TN,15708
2018,9,TX,267647
2018,9,US-Total,5960901
2018,9,UT,220355
2018,9,VA,60926
2018,9,VT,7051
2018,9,WA,44
2018,9,WI,3771
2018,10,AL,29827
2018,10,AR,14600
2018,10,AZ,369505
2018,10,CA,2123527
2018,10,CO,77689
2018,10,CT,6313
2018,10,DE,4348
2018,10,FL,228032
2018,10,GA,173688
2018,10,HI,15662
2018,10,IA,725
2018,10,ID,40459
2018,10,IL,4967
2018,10,IN,20521
2018,10,KS,497
2018,10,KY,3306
2018,10,LA,98
2018,10,MA,66671
2018,10,MD,37254
2018,10,ME,848
2018,10,MI,8765
2018,10,MN,69573
2018,10,MO,7631
2018,10,MS,28498
2018,10,MT,2512
2018,10,NC,482751
2018,10,NE,1718
2018,10,NJ,68670
2018,10,NM,99738
2018,10,NV,371240
2018,10,NY,23298
2018,10,OH,8782
2018,10,OK,3972
2018,10,OR,48026
2018,10,PA,4354
2018,10,RI,2504
2018,10,SC,46242
2018,10,SD,106
2018,10,TN,15448
2018,10,TX,216690
2018,10,US-Total,4969691
2018,10,UT,163233
2018,10,VA,66855
2018,10,VT,7631
2018,10,WA,33
2018,10,WI,2882
2018,11,AL,17276
2018,11,AR,11756
2018,11,AZ,321459
2018,11,CA,1505470
2018,11,CO,64621
2018,11,CT,4688
2018,11,DE,3163
2018,11,FL,181410
2018,11,GA,108919
2018,11,HI,13017
2018,11,IA,403
2018,11,ID,31492
2018,11,IL,2722
2018,11,IN,9353
2018,11,KS,334
2018,11,KY,1939
2018,11,LA,103
2018,11,MA,40268
2018,11,MD,28449
2018,11,ME,617
2018,11,MI,3466
2018,11,MN,38359
2018,11,MO,7261
2018,11,MS,17181
2018,11,MT,2070
2018,11,NC,368886
2018,11,NE,1024
2018,11,NJ,54085
2018,11,NM,84586
2018,11,NV,291153
2018,11,NY,18265
2018,11,OH,3949
2018,11,OK,4215
2018,11,OR,33240
2018,11,PA,3386
2018,11,RI,1824
2018,11,SC,30052
2018,11,SD,59
2018,11,TN,9382
2018,11,TX,232702
2018,11,US-Total,3742765
2018,11,UT,135043
2018,11,VA,47481
2018,11,VT,5559
2018,11,WA,695
2018,11,WI,1380
2018,12,AL,15839
2018,12,AR,10251
2018,12,AZ,219763
2018,12,CA,1232581
2018,12,CO,50047
2018,12,CT,27998
2018,12,DE,2849
2018,12,FL,176096
2018,12,GA,93835
2018,12,HI,12338
2018,12,IA,304
2018,12,ID,21360
2018,12,IL,2841
2018,12,IN,11132
2018,12,KS,199
2018,12,KY,1717
2018,12,LA,80
2018,12,MA,55781
2018,12,MD,23427
2018,12,ME,701
2018,12,MI,3794
2018,12,MN,32131
2018,12,MO,4610
2018,12,MS,15505
2018,12,MT,1499
2018,12,NC,307723
2018,12,NE,838
2018,12,NJ,51056
2018,12,NM,61640
2018,12,NV,225498
2018,12,NY,21996
2018,12,OH,4482
2018,12,OK,3324
2018,12,OR,26049
2018,12,PA,3256
2018,12,RI,2070
2018,12,SC,33233
2018,12,SD,44
2018,12,TN,9063
2018,12,TX,194155
2018,12,US-Total,3109640
2018,12,UT,97299
2018,12,VA,41824
2018,12,VT,6553
2018,12,WA,541
2018,12,WI,1495
2018,12,WY,824
2019,1,AL,19392
2019,1,AR,10885
2019,1,AZ,280253
2019,1,CA,1264973
2019,1,CO,61617
2019,1,CT,7490
2019,1,DC,436
2019,1,DE,3289
2019,1,FL,237039
2019,1,GA,131045
2019,1,HI,13212
2019,1,IA,543
2019,1,ID,26739
2019,1,IL,2717
2019,1,IN,13072
2019,1,KS,296
2019,1,KY,2075
2019,1,LA,87
2019,1,MA,61583
2019,1,MD,27450
2019,1,ME,383
2019,1,MI,5349
2019,1,MN,50054
2019,1,MO,4374
2019,1,MS,19242
2019,1,MT,1529
2019,1,NC,409549
2019,1,NE,1316
2019,1,NJ,62667
2019,1,NM,69256
2019,1,NV,242340
2019,1,NY,25111
2019,1,OH,5369
2019,1,OK,3381
2019,1,OR,29715
2019,1,PA,4550
2019,1,RI,2769
2019,1,SC,43535
2019,1,SD,79
2019,1,TN,10750
2019,1,TX,240747
2019,1,US-Total,3580208
2019,1,UT,111749
2019,1,VA,54150
2019,1,VT,7779
2019,1,WA,2007
2019,1,WI,1416
2019,1,WY,6850
2019,2,AL,17747
2019,2,AR,9094
2019,2,AZ,276477
2019,2,CA,1492538
2019,2,CO,66708
2019,2,CT,8610
2019,2,DC,429
2019,2,DE,3239
2019,2,FL,251760
2019,2,GA,97752
2019,2,HI,14076
2019,2,IA,342
2019,2,ID,27780
2019,2,IL,3481
2019,2,IN,20069
2019,2,KS,216
2019,2,KY,2090
2019,2,LA,86
2019,2,MA,72020
2019,2,MD,28132
2019,2,ME,442
2019,2,MI,10779
2019,2,MN,30631
2019,2,MO,3214
2019,2,MS,16403
2019,2,MT,1611
2019,2,NC,397825
2019,2,NE,991
2019,2,NJ,75171
2019,2,NM,73368
2019,2,NV,265422
2019,2,NY,30958
2019,2,OH,8099
2019,2,OK,3338
2019,2,OR,32090
2019,2,PA,5445
2019,2,RI,3198
2019,2,SC,39385
2019,2,SD,50
2019,2,TN,12467
2019,2,TX,239392
2019,2,US-Total,3835773
2019,2,UT,118868
2019,2,VA,51223
2019,2,VT,8984
2019,2,WA,2318
2019,2,WI,2190
2019,2,WY,9267
2019,3,AL,33634
2019,3,AR,17489
2019,3,AZ,438951
2019,3,CA,2266452
2019,3,CO,97827
2019,3,CT,11888
2019,3,DC,666
2019,3,DE,5029
2019,3,FL,364883
2019,3,GA,193954
2019,3,HI,18251
2019,3,IA,991
2019,3,ID,46259
2019,3,IL,5587
2019,3,IN,28628
2019,3,KS,876
2019,3,KY,3856
2019,3,LA,107
2019,3,MA,101778
2019,3,MD,44230
2019,3,ME,621
2019,3,MI,13060
2019,3,MN,93576
2019,3,MO,8025
2019,3,MS,25749
2019,3,MT,2400
2019,3,NC,660615
2019,3,NE,2472
2019,3,NJ,105939
2019,3,NM,109082
2019,3,NV,390647
2019,3,NY,45515
2019,3,OH,11594
2019,3,OK,4268
2019,3,OR,55087
2019,3,PA,7674
2019,3,RI,4495
2019,3,SC,68289
2019,3,SD,144
2019,3,TN,27403
2019,3,TX,288568
2019,3,US-Total,5898626
2019,3,UT,174439
2019,3,VA,82765
2019,3,VT,12629
2019,3,WA,3546
2019,3,WI,3110
2019,3,WY,15581
2019,4,AL,39638
2019,4,AR,18318
2019,4,AZ,520419
2019,4,CA,2629147
2019,4,CO,114586
2019,4,CT,13174
2019,4,DC,700
2019,4,DE,5284
2019,4,FL,399158
2019,4,GA,205124
2019,4,HI,21659
2019,4,IA,1429
2019,4,ID,53445
2019,4,IL,5784
2019,4,IN,30027
2019,4,KS,1089
2019,4,KY,4504
2019,4,LA,154
2019,4,MA,111633
2019,4,MD,47317
2019,4,ME,681
2019,4,MI,13512
2019,4,MN,116434
2019,4,MO,9741
2019,4,MS,31343
2019,4,MT,2825
2019,4,NC,679844
2019,4,NE,3046
2019,4,NJ,100993
2019,4,NM,128010
2019,4,NV,438762
2019,4,NY,43091
2019,4,OH,12217
2019,4,OK,6058
2019,4,OR,63439
2019,4,PA,7288
2019,4,RI,4926
2019,4,SC,70032
2019,4,SD,178
2019,4,TN,32518
2019,4,TX,427908
2019,4,US-Total,6752276
2019,4,UT,205320
2019,4,VA,94030
2019,4,VT,13841
2019,4,WA,4137
2019,4,WI,3254
2019,4,WY,16262
2019,5,AL,46400
2019,5,AR,20206
2019,5,AZ,544857
2019,5,CA,2738557
2019,5,CO,123151
2019,5,CT,13301
2019,5,DC,1017
2019,5,DE,5699
2019,5,FL,405635
2019,5,GA,242243
2019,5,HI,22410
2019,5,IA,1784
2019,5,ID,58403
2019,5,IL,5965
2019,5,IN,30943
2019,5,KS,1414
2019,5,KY,5024
2019,5,LA,145
2019,5,MA,112945
2019,5,MD,51457
2019,5,ME,687
2019,5,MI,13892
2019,5,MN,147980
2019,5,MO,11717
2019,5,MS,34819
2019,5,MT,3007
2019,5,NC,772203
2019,5,NE,3637
2019,5,NJ,110260
2019,5,NM,137139
2019,5,NV,461619
2019,5,NY,49107
2019,5,OH,12620
2019,5,OK,5707
2019,5,OR,68736
2019,5,PA,7965
2019,5,RI,4975
2019,5,SC,81471
2019,5,SD,222
2019,5,TN,39002
2019,5,TX,398453
2019,5,US-Total,7161897
2019,5,UT,219442
2019,5,VA,105091
2019,5,VT,13977
2019,5,WA,4342
2019,5,WI,3354
2019,5,WY,18920
2019,6,AL,40531
2019,6,AR,21499
2019,6,AZ,615789
2019,6,CA,3340219
2019,6,CO,138461
2019,6,CT,14736
2019,6,DC,903
2019,6,DE,5060
2019,6,FL,342601
2019,6,GA,208945
2019,6,HI,22464
2019,6,IA,2040
2019,6,ID,67609
2019,6,IL,6730
2019,6,IN,34925
2019,6,KS,1690
2019,6,KY,4750
2019,6,LA,169
2019,6,MA,124484
2019,6,MD,49500
2019,6,ME,758
2019,6,MI,15706
2019,6,MN,173258
2019,6,MO,13299
2019,6,MS,31749
2019,6,MT,3383
2019,6,NC,752653
2019,6,NE,4118
2019,6,NJ,125501
2019,6,NM,155511
2019,6,NV,506498
2019,6,NY,53545
2019,6,OH,14156
2019,6,OK,6725
2019,6,OR,83862
2019,6,PA,8682
2019,6,RI,5487
2019,6,SC,71260
2019,6,SD,254
2019,6,TN,35751
2019,6,TX,476719
2019,6,US-Total,7971093
2019,6,UT,248525
2019,6,VA,92855
2019,6,VT,15415
2019,6,WA,5245
2019,6,WI,3785
2019,6,WY,23288
2019,7,AL,42641
2019,7,AR,25242
2019,7,AZ,543947
2019,7,CA,3365618
2019,7,CO,134450
2019,7,CT,17512
2019,7,DC,962
2019,7,DE,5388
2019,7,FL,348368
2019,7,GA,216677
2019,7,HI,23373
2019,7,IA,2019
2019,7,ID,63979
2019,7,IL,8165
2019,7,IN,43437
2019,7,KS,1651
2019,7,KY,5101
2019,7,LA,177
2019,7,MA,149624
2019,7,MD,53740
2019,7,ME,908
2019,7,MI,18990
2019,7,MN,171976
2019,7,MO,13335
2019,7,MS,32629
2019,7,MT,3202
2019,7,NC,837835
2019,7,NE,4179
2019,7,NJ,141982
2019,7,NM,146557
2019,7,NV,510694
2019,7,NY,64526
2019,7,OH,20300
2019,7,OK,7090
2019,7,OR,81731
2019,7,PA,9730
2019,7,RI,6569
2019,7,SC,90582
2019,7,SD,251
2019,7,TN,36644
2019,7,TX,490725
2019,7,US-Total,8132641
2019,7,UT,236559
2019,7,VA,102012
2019,7,VT,18457
2019,7,WA,5176
2019,7,WI,4562
2019,7,WY,23366
2019,8,AL,38794
2019,8,AR,23907
2019,8,AZ,589798
2019,8,CA,3309140
2019,8,CO,136026
2019,8,CT,14596
2019,8,DC,876
2019,8,DE,4906
2019,8,FL,323705
2019,8,GA,199631
2019,8,HI,22741
2019,8,IA,1908
2019,8,ID,64415
2019,8,IL,7375
2019,8,IN,40243
2019,8,KS,1457
2019,8,KY,4853
2019,8,LA,167
2019,8,MA,123819
2019,8,MD,47423
2019,8,ME,751
2019,8,MI,18240
2019,8,MN,166115
2019,8,MO,12245
2019,8,MS,30058
2019,8,MT,3260
2019,8,NC,748654
2019,8,NE,3697
2019,8,NJ,127301
2019,8,NM,148152
2019,8,NV,522276
2019,8,NY,59585
2019,8,OH,18910
2019,8,OK,6573
2019,8,OR,79838
2019,8,PA,9174
2019,8,RI,5739
2019,8,SC,84632
2019,8,SD,237
2019,8,TN,35985
2019,8,TX,463501
2019,8,US-Total,7876554
2019,8,UT,238988
2019,8,VA,90043
2019,8,VT,15279
2019,8,WA,5068
2019,8,WI,4230
2019,8,WY,22244
2019,9,AL,40462
2019,9,AR,22143
2019,9,AZ,475867
2019,9,CA,2723292
2019,9,CO,113096
2019,9,CT,13782
2019,9,DC,897
2019,9,DE,5024
2019,9,FL,374657
2019,9,GA,197680
2019,9,HI,26330
2019,9,IA,1677
2019,9,ID,50547
2019,9,IL,5548
2019,9,IN,29125
2019,9,KS,953
2019,9,KY,4726
2019,9,LA,124
2019,9,MA,116686
2019,9,MD,46134
2019,9,ME,709
2019,9,MI,12408
2019,9,MN,110955
2019,9,MO,8939
2019,9,MS,31107
2019,9,MT,2691
2019,9,NC,683387
2019,9,NE,2922
2019,9,NJ,111119
2019,9,NM,126755
2019,9,NV,475556
2019,9,NY,52242
2019,9,OH,13761
2019,9,OK,4963
2019,9,OR,62618
2019,9,PA,7859
2019,9,RI,6385
2019,9,SC,84647
2019,9,SD,158
2019,9,TN,35843
2019,9,TX,395507
2019,9,US-Total,6817220
2019,9,UT,208960
2019,9,VA,87682
2019,9,VT,15942
2019,9,WA,4124
2019,9,WI,4316
2019,9,WY,16920
2019,10,AL,24590
2019,10,AR,16704
2019,10,AZ,490939
2019,10,CA,2494252
2019,10,CO,107897
2019,10,CT,9457
2019,10,DC,733
2019,10,DE,4108
2019,10,FL,317664
2019,10,GA,149775
2019,10,HI,29130
2019,10,IA,1266
2019,10,ID,48140
2019,10,IL,4629
2019,10,IN,24363
2019,10,KS,789
2019,10,KY,3225
2019,10,LA,111
2019,10,MA,81621
2019,10,MD,37747
2019,10,ME,479
2019,10,MI,10549
2019,10,MN,87498
2019,10,MO,6716
2019,10,MS,20323
2019,10,MT,2645
2019,10,NC,556016
2019,10,NE,2203
2019,10,NJ,79738
2019,10,NM,125747
2019,10,NV,457217
2019,10,NY,39048
2019,10,OH,11512
2019,10,OK,4428
2019,10,OR,57638
2019,10,PA,5635
2019,10,RI,4319
2019,10,SC,83575
2019,10,SD,119
2019,10,TN,23466
2019,10,TX,359915
2019,10,US-Total,6093466
2019,10,UT,205920
2019,10,VA,69716
2019,10,VT,10783
2019,10,WA,3793
2019,10,WI,3614
2019,10,WY,13716
2019,11,AL,24296
2019,11,AR,13609
2019,11,AZ,278359
2019,11,CA,1624998
2019,11,CO,69835
2019,11,CT,7663
2019,11,DC,656
2019,11,DE,3676
2019,11,FL,285864
2019,11,GA,155310
2019,11,HI,29890
2019,11,IA,770
2019,11,ID,30168
2019,11,IL,3127
2019,11,IN,14517
2019,11,KS,480
2019,11,KY,2888
2019,11,LA,86
2019,11,MA,65959
2019,11,MD,34043
2019,11,ME,387
2019,11,MI,5349
2019,11,MN,53263
2019,11,MO,4504
2019,11,MS,27153
2019,11,MT,1644
2019,11,NC,481003
2019,11,NE,1370
2019,11,NJ,76470
2019,11,NM,78865
2019,11,NV,316634
2019,11,NY,37450
2019,11,OH,6927
2019,11,OK,3427
2019,11,OR,36449
2019,11,PA,5400
2019,11,RI,3488
2019,11,SC,73789
2019,11,SD,73
2019,11,TN,21943
2019,11,TX,271750
2019,11,US-Total,4363993
2019,11,UT,127028
2019,11,VA,61790
2019,11,VT,8708
2019,11,WA,2424
2019,11,WI,2151
2019,11,WY,8357
2019,12,AL,16815
2019,12,AR,11236
2019,12,AZ,222362
2019,12,CA,1082327
2019,12,CO,54567
2019,12,CT,6245
2019,12,DC,554
2019,12,DE,3106
2019,12,FL,250113
2019,12,GA,162635
2019,12,HI,24603
2019,12,IA,669
2019,12,ID,19354
2019,12,IL,2855
2019,12,IN,13253
2019,12,KS,413
2019,12,KY,1905
2019,12,LA,94
2019,12,MA,41625
2019,12,MD,27138
2019,12,ME,244
2019,12,MI,5126
2019,12,MN,47094
2019,12,MO,3675
2019,12,MS,21765
2019,12,MT,1198
2019,12,NC,471753
2019,12,NE,1755
2019,12,NJ,47580
2019,12,NM,67459
2019,12,NV,222848
2019,12,NY,23462
2019,12,OH,6103
2019,12,OK,3666
2019,12,OR,25135
2019,12,PA,3382
2019,12,RI,2364
2019,12,SC,67349
2019,12,SD,63
2019,12,TN,14551
2019,12,TX,311940
2019,12,US-Total,3453075
2019,12,UT,90626
2019,12,VA,57753
2019,12,VT,5492
2019,12,WA,1547
2019,12,WI,1910
2019,12,WY,5367
2020,1,AL,18344
2020,1,AR,10807
2020,1,AZ,345355
2020,1,CA,1615443
2020,1,CO,75960
2020,1,CT,11551
2020,1,DC,849
2020,1,DE,3169
2020,1,FL,355933
2020,1,GA,182129
2020,1,HI,27362
2020,1,IA,1327
2020,1,ID,20385
2020,1,IL,2808
2020,1,IN,21295
2020,1,KS,1112
2020,1,KY,2402
2020,1,LA,2970
2020,1,MA,81623
2020,1,MD,32100
2020,1,ME,1651
2020,1,MI,7461
2020,1,MN,81114
2020,1,MO,5420
2020,1,MS,22826
2020,1,MT,940
2020,1,NC,484983
2020,1,NE,2740
2020,1,NJ,82538
2020,1,NM,91549
2020,1,NV,297778
2020,1,NY,56632
2020,1,OH,18756
2020,1,OK,3112
2020,1,OR,37216
2020,1,PA,8193
2020,1,RI,9575
2020,1,SC,77940
2020,1,SD,105
2020,1,TN,15806
2020,1,TX,327256
2020,1,US-Total,4657012
2020,1,UT,121020
2020,1,VA,69533
2020,1,VT,7615
2020,1,WA,957
2020,1,WI,3571
2020,1,WY,7801
2020,2,AL,20848
2020,2,AR,13815
2020,2,AZ,406124
2020,2,CA,2052176
2020,2,CO,86079
2020,2,CT,13765
2020,2,DC,1042
2020,2,DE,3772
2020,2,FL,398478
2020,2,GA,223667
2020,2,HI,33515
2020,2,IA,1591
2020,2,ID,35964
2020,2,IL,4092
2020,2,IN,24393
2020,2,KS,1405
2020,2,KY,2729
2020,2,LA,3639
2020,2,MA,97311
2020,2,MD,37470
2020,2,ME,2002
2020,2,MI,9723
2020,2,MN,109631
2020,2,MO,7030
2020,2,MS,26645
2020,2,MT,1617
2020,2,NC,556395
2020,2,NE,4110
2020,2,NJ,98146
2020,2,NM,105153
2020,2,NV,375397
2020,2,NY,70198
2020,2,OH,11862
2020,2,OK,3906
2020,2,OR,63181
2020,2,PA,9841
2020,2,RI,12785
2020,2,SC,89062
2020,2,SD,126
2020,2,TN,18868
2020,2,TX,396374
2020,2,US-Total,5706039
2020,2,UT,163099
2020,2,VA,78607
2020,2,VT,9541
2020,2,WA,2707
2020,2,WI,5181
2020,2,WY,12977
2020,3,AL,26336
2020,3,AR,14427
2020,3,AZ,452044
2020,3,CA,2171820
2020,3,CO,113861
2020,3,CT,18625
2020,3,DC,1418
2020,3,DE,4684
2020,3,FL,537148
2020,3,GA,280766
2020,3,HI,38034
2020,3,IA,1890
2020,3,ID,45914
2020,3,IL,4917
2020,3,IN,32212
2020,3,KS,1488
2020,3,KY,3505
2020,3,LA,4084
2020,3,MA,119253
2020,3,MD,46894
2020,3,ME,2315
2020,3,MI,12477
2020,3,MN,131993
2020,3,MO,8305
2020,3,MS,34229
2020,3,MT,2529
2020,3,NC,681027
2020,3,NE,4697
2020,3,NJ,120974
2020,3,NM,119042
2020,3,NV,368276
2020,3,NY,85019
2020,3,OH,13950
2020,3,OK,4318
2020,3,OR,73897
2020,3,PA,12271
2020,3,RI,15528
2020,3,SC,120013
2020,3,SD,147
2020,3,TN,22867
2020,3,TX,419829
2020,3,US-Total,6495507
2020,3,UT,180616
2020,3,VA,101389
2020,3,VT,15744
2020,3,WA,3979
2020,3,WI,5889
2020,3,WY,14867
2020,4,AL,39853
2020,4,AR,18932
2020,4,AZ,580472
2020,4,CA,2725471
2020,4,CO,149312
2020,4,CT,19637
2020,4,DC,1731
2020,4,DE,5613
2020,4,FL,573328
2020,4,GA,349523
2020,4,HI,48062
2020,4,IA,2321
2020,4,ID,60671
2020,4,IL,6825
2020,4,IN,38066
2020,4,KS,6586
2020,4,KY,4442
2020,4,LA,4987
2020,4,MA,146197
2020,4,MD,56050
2020,4,ME,2832
2020,4,MI,15568
2020,4,MN,164772
2020,4,MO,10095
2020,4,MS,44317
2020,4,MT,3568
2020,4,NC,872708
2020,4,NE,5932
2020,4,NJ,148344
2020,4,NM,154941
2020,4,NV,486141
2020,4,NY,102880
2020,4,OH,17594
2020,4,OK,4995
2020,4,OR,95961
2020,4,PA,14396
2020,4,RI,17863
2020,4,SC,151220
2020,4,SD,183
2020,4,TN,33583
2020,4,TX,534612
2020,4,US-Total,8125989
2020,4,UT,226503
2020,4,VA,128170
2020,4,VT,18519
2020,4,WA,4946
2020,4,WI,7521
2020,4,WY,19745
2020,5,AL,44177
2020,5,AR,24913
2020,5,AZ,656393
2020,5,CA,3411230
2020,5,CO,176399
2020,5,CT,25366
2020,5,DC,2052
2020,5,DE,6543
2020,5,FL,709294
2020,5,GA,414186
2020,5,HI,55369
2020,5,IA,2682
2020,5,ID,64930
2020,5,IL,7660
2020,5,IN,44475
2020,5,KS,7679
2020,5,KY,5011
2020,5,LA,5903
2020,5,MA,168429
2020,5,MD,65847
2020,5,ME,3309
2020,5,MI,17846
2020,5,MN,190199
2020,5,MO,10820
2020,5,MS,49460
2020,5,MT,3867
2020,5,NC,964373
2020,5,NE,6619
2020,5,NJ,171908
2020,5,NM,180095
2020,5,NV,546869
2020,5,NY,122441
2020,5,OH,21007
2020,5,OK,6123
2020,5,OR,109949
2020,5,PA,16934
2020,5,RI,21796
2020,5,SC,203077
2020,5,SD,213
2020,5,TN,38370
2020,5,TX,729480
2020,5,US-Total,9766817
2020,5,UT,249216
2020,5,VA,145661
2020,5,VT,23395
2020,5,WA,5254
2020,5,WI,8705
2020,5,WY,21292
2020,6,AL,40608
2020,6,AR,24113
2020,6,AZ,636918
2020,6,CA,3379198
2020,6,CO,169294
2020,6,CT,25231
2020,6,DC,1970
2020,6,DE,6929
2020,6,FL,643765
2020,6,GA,379297
2020,6,HI,53271
2020,6,IA,2599
2020,6,ID,61564
2020,6,IL,9125
2020,6,IN,46653
2020,6,KS,7891
2020,6,KY,5081
2020,6,LA,5669
2020,6,MA,167352
2020,6,MD,66544
2020,6,ME,3189
2020,6,MI,18941
2020,6,MN,191455
2020,6,MO,11643
2020,6,MS,45162
2020,6,MT,3845
2020,6,NC,940892
2020,6,NE,6752
2020,6,NJ,168885
2020,6,NM,186288
2020,6,NV,576697
2020,6,NY,119414
2020,6,OH,21433
2020,6,OK,6428
2020,6,OR,122951
2020,6,PA,16627
2020,6,RI,21306
2020,6,SC,186478
2020,6,SD,208
2020,6,TN,38959
2020,6,TX,741816
2020,6,US-Total,9641087
2020,6,UT,267403
2020,6,VA,155777
2020,6,VT,21938
2020,6,WA,5477
2020,6,WI,8274
2020,6,WY,19776
2020,7,AL,40838
2020,7,AR,24812
2020,7,AZ,658992
2020,7,CA,3645829
2020,7,CO,177090
2020,7,CT,25969
2020,7,DC,2125
2020,7,DE,7052
2020,7,FL,662752
2020,7,GA,413730
2020,7,HI,54478
2020,7,IA,2815
2020,7,ID,75164
2020,7,IL,9974
2020,7,IN,49292
2020,7,KS,7847
2020,7,KY,5486
2020,7,LA,6118
2020,7,MA,181057
2020,7,MD,69603
2020,7,ME,3450
2020,7,MI,19888
2020,7,MN,206774
2020,7,MO,12076
2020,7,MS,41939
2020,7,MT,4764
2020,7,NC,1034876
2020,7,NE,7213
2020,7,NJ,185587
2020,7,NM,192412
2020,7,NV,588913
2020,7,NY,129345
2020,7,OH,22773
2020,7,OK,9000
2020,7,OR,138471
2020,7,PA,17513
2020,7,RI,22352
2020,7,SC,215505
2020,7,SD,224
2020,7,TN,39466
2020,7,TX,963427
2020,7,US-Total,10477748
2020,7,UT,277456
2020,7,VA,173964
2020,7,VT,23493
2020,7,WA,6606
2020,7,WI,10273
2020,7,WY,8966
2020,8,AL,37793
2020,8,AR,23653
2020,8,AZ,590651
2020,8,CA,3143376
2020,8,CO,151395
2020,8,CT,23406
2020,8,DC,1913
2020,8,DE,5848
2020,8,FL,635830
2020,8,GA,417453
2020,8,HI,53902
2020,8,IA,2484
2020,8,ID,61130
2020,8,IL,10987
2020,8,IN,43365
2020,8,KS,7251
2020,8,KY,4750
2020,8,LA,5501
2020,8,MA,159749
2020,8,MD,59930
2020,8,ME,3077
2020,8,MI,16805
2020,8,MN,187684
2020,8,MO,11184
2020,8,MS,43464
2020,8,MT,3913
2020,8,NC,878509
2020,8,NE,6437
2020,8,NJ,162495
2020,8,NM,174565
2020,8,NV,538102
2020,8,NY,114120
2020,8,OH,20269
2020,8,OK,8937
2020,8,OR,121746
2020,8,PA,20211
2020,8,RI,19855
2020,8,SC,191680
2020,8,SD,195
2020,8,TN,34073
2020,8,TX,1059291
2020,8,US-Total,9507638
2020,8,UT,259011
2020,8,VA,137712
2020,8,VT,20668
2020,8,WA,5779
2020,8,WI,9367
2020,8,WY,18119
2020,9,AL,29693
2020,9,AR,27799
2020,9,AZ,514626
2020,9,CA,2541583
2020,9,CO,135830
2020,9,CT,20542
2020,9,DC,1563
2020,9,DE,5090
2020,9,FL,541095
2020,9,GA,347854
2020,9,HI,51050
2020,9,IA,2044
2020,9,ID,50681
2020,9,IL,8916
2020,9,IN,37892
2020,9,KS,5667
2020,9,KY,4053
2020,9,LA,8403
2020,9,MA,132645
2020,9,MD,50757
2020,9,ME,2523
2020,9,MI,14159
2020,9,MN,150806
2020,9,MO,9466
2020,9,MS,34425
2020,9,MT,3099
2020,9,NC,733854
2020,9,NE,5179
2020,9,NJ,135884
2020,9,NM,149656
2020,9,NV,465271
2020,9,NY,95908
2020,9,OH,16703
2020,9,OK,6651
2020,9,OR,98258
2020,9,PA,20995
2020,9,RI,18483
2020,9,SC,164103
2020,9,SD,161
2020,9,TN,28265
2020,9,TX,834791
2020,9,US-Total,7891262
2020,9,UT,218977
2020,9,VA,122906
2020,9,VT,16882
2020,9,WA,3965
2020,9,WI,7298
2020,9,WY,14810
2020,10,AL,27630
2020,10,AR,33473
2020,10,AZ,484422
2020,10,CA,2331029
2020,10,CO,113320
2020,10,CT,16365
2020,10,DC,1437
2020,10,DE,4433
2020,10,FL,523469
2020,10,GA,339758
2020,10,HI,42413
2020,10,IA,1903
2020,10,ID,42163
2020,10,IL,8290
2020,10,IN,38006
2020,10,KS,4672
2020,10,KY,3480
2020,10,LA,14037
2020,10,MA,123286
2020,10,MD,46124
2020,10,ME,2335
2020,10,MI,11998
2020,10,MN,138235
2020,10,MO,8276
2020,10,MS,36183
2020,10,MT,2086
2020,10,NC,706255
2020,10,NE,4596
2020,10,NJ,125967
2020,10,NM,139660
2020,10,NV,427460
2020,10,NY,88119
2020,10,OH,14710
2020,10,OK,5765
